source_id,latitude,longitude,nearest_refinery_km,nearest_powerplant_km,nearest_mine_km,nearest_industrial_area_km,landcover_code,landcover_class,mean_distance_to_industry_km,min_distance_to_industry_km,mean_industrial_facilities_1km,mean_industrial_facilities_5km,industrial_land_ratio,forest_land_ratio,agricultural_land_ratio,nearest_facility_type,first_detection,last_detection,total_detections,active_days,mean_frp,max_frp,observation_span_days,recurrence_rate,detections_per_span_day,mean_gap_hours,std_gap_hours,median_gap_hours,min_gap_hours,max_gap_hours,temporal_regularity,max_active_days_7d,max_active_days_14d,max_active_days_30d,observation_days,event_type,predicted_event_type,mean_brightness,max_brightness,confidence_pct
SOURCE_0210,22.24438,87.38752,82.836841878041,0.0,76.421789289519,13.262264083808,60,Bare / sparse vegetation,43.13022381,0.0,1,1,1,0,0,powerplant,2026-08-21 00:00:00+00:00,2026-08-21 00:00:00+00:00,3,1,1.7933333333333,3.08,0,0.14285714285714,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,7,Industrial,Other,314.48,324.24,76.79
SOURCE_0211,22.36782,87.30148,96.865384916293,5.8611037459892,60.929148046333,0.53766864197923,60,Bare / sparse vegetation,41.04832634,0.537668642,1,1,0,0,0,industrial_area,2026-08-21 00:00:00+00:00,2026-08-21 00:00:00+00:00,4,1,1.66,2.29,0,0.14285714285714,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,7,Other,Other,314.15,321.87,66.66
SOURCE_0212,24.76488,74.60672,6.9721659846541,0.24634700804318,1.2236709599157,0.0,50,Built-up,2.110545988,0.0,2,3,1,0,0,industrial_area,2026-08-20 00:00:00+00:00,2026-08-22 00:00:00+00:00,4,3,0.995,1.66,2,0.42857142857143,2.0,16.0,11.313708498985,24.0,0.0,24.0,0.081210303141612,3,3,3,7,Industrial,Industrial,312.49,319.98,76.67
SOURCE_0213,23.31622,70.48621,132.95540477044,10.018302898845,21.514548831654,0.0,20,Shrubland,41.12206413,0.0,1,1,1,0,0,industrial_area,2026-08-21 00:00:00+00:00,2026-08-21 00:00:00+00:00,2,1,2.57,2.75,0,0.14285714285714,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,7,Industrial,Forest/Natural,316.42,323.25,86.0
SOURCE_0214,23.67524,86.10297,214.05385868361,1.4378501885105,2.0851163989723,0.0,10,Tree cover,54.39420632,0.0,1,3,1,1,0,industrial_area,2026-08-20 00:00:00+00:00,2026-08-21 00:00:00+00:00,2,2,2.38,3.68,1,0.28571428571429,2.0,24.0,0.0,24.0,24.0,24.0,0.0,2,2,2,7,Industrial,Forest/Natural,315.95,326.04,88.0
SOURCE_0215,24.93433,74.63345,13.80729684524,1.5178709601583,2.2470147503955,0.0,50,Built-up,4.393045639,0.0,1,3,1,0,0,industrial_area,2026-08-21 00:00:00+00:00,2026-08-23 00:00:00+00:00,4,3,1.305,1.44,2,0.42857142857143,2.0,16.0,11.313708498985,24.0,0.0,24.0,0.081210303141612,3,3,3,7,Industrial,Industrial,313.26,319.32,76.67
SOURCE_0216,26.60544,73.68332,180.98650518576,0.91381423089434,6.3797636866861,0.0,50,Built-up,47.07002078,0.0,2,2,1,0,0,industrial_area,2026-08-21 00:00:00+00:00,2026-08-21 00:00:00+00:00,1,1,0.72,0.72,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Industrial,311.8,317.16,84.67
SOURCE_0217,27.79147,75.33251,266.09290506302,42.481585582199,27.751546854179,25.000839070383,40,Cropland,90.33171914,25.00083907,0,0,0,0,1,industrial_area,2026-08-21 00:00:00+00:00,2026-08-21 00:00:00+00:00,1,1,1.11,1.11,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Agricultural,Agricultural,312.77,318.33,92.0
SOURCE_0218,24.92892,84.14816,220.22209271238,14.804144662449,6.6780989888025,0.0,30,Grassland,60.42608409,0.0,1,1,1,0,0,industrial_area,2026-08-20 00:00:00+00:00,2026-08-21 00:00:00+00:00,2,2,2.145,3.33,1,0.28571428571429,2.0,24.0,0.0,24.0,24.0,24.0,0.0,2,2,2,7,Industrial,Forest/Natural,315.36,324.99,93.33
SOURCE_0219,16.87272,80.02097,212.84404711648,5.0885626140952,2.7968390049836,0.0,50,Built-up,55.18236218,0.0,1,2,1,0,0,industrial_area,2026-08-21 00:00:00+00:00,2026-08-21 00:00:00+00:00,1,1,2.46,2.46,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Industrial,316.15,322.38,81.33
SOURCE_0220,17.37239,77.44447,505.50429190835,7.1789279012615,4.2992650994516,0.0,50,Built-up,129.2456212,0.0,1,2,1,0,0,industrial_area,2026-08-21 00:00:00+00:00,2026-08-21 00:00:00+00:00,1,1,1.08,1.08,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Industrial,312.7,318.24,85.33
SOURCE_0221,17.29276,78.40978,398.55127405862,9.7215808465961,2.2034770881758,0.0,50,Built-up,102.619083,0.0,1,2,1,0,0,industrial_area,2026-08-21 00:00:00+00:00,2026-08-21 00:00:00+00:00,1,1,0.63,0.63,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Industrial,311.58,316.89,84.0
SOURCE_0222,10.24804,77.21256,95.645643718465,18.857813176793,29.164120697373,19.079273642449,30,Grassland,40.68671281,18.85781318,0,0,0,0,0,powerplant,2026-08-21 00:00:00+00:00,2026-08-22 00:00:00+00:00,13,2,2.0546153846154,4.27,1,0.28571428571429,13.0,2.0,6.6332495807108,0.0,0.0,24.0,0.13100580420258,2,2,2,7,Forest/Natural,Forest/Natural,315.14,327.81,92.67
SOURCE_0223,10.09197,77.23583,93.909466525045,12.575619407895,14.185120873555,5.0036196819551,30,Grassland,31.41845662,5.003619682,0,0,0,0,0,industrial_area,2026-08-21 00:00:00+00:00,2026-08-21 00:00:00+00:00,6,1,3.2966666666667,6.03,0,0.14285714285714,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,7,Forest/Natural,Forest/Natural,318.24,333.09,94.0
SOURCE_0224,9.25068,77.32387,130.6031339148,25.67044227948,17.862784792935,9.1225660568753,10,Tree cover,45.81473176,9.122566057,0,0,0,1,0,industrial_area,2026-08-21 00:00:00+00:00,2026-08-21 00:00:00+00:00,1,1,2.05,2.05,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Forest/Natural,Forest/Natural,315.12,321.15,96.0
SOURCE_0225,9.24611,77.32486,131.00730638793,25.553060240401,18.154126460225,9.1517178915959,10,Tree cover,45.96655275,9.151717892,0,0,0,1,0,industrial_area,2026-08-21 00:00:00+00:00,2026-08-21 00:00:00+00:00,1,1,2.05,2.05,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Forest/Natural,Forest/Natural,315.12,321.15,96.0
SOURCE_0226,15.34147,76.27382,311.52618526973,4.1461574689586,2.624764314852,0.030116492324215,40,Cropland,79.58180589,0.030116492,1,3,1,0,1,industrial_area,2026-08-21 00:00:00+00:00,2026-08-21 00:00:00+00:00,3,1,1.7533333333333,1.78,0,0.14285714285714,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,7,Industrial,Agricultural,314.38,320.34,88.67
SOURCE_0227,15.33529,76.28797,311.71603724727,3.6668467354189,2.6752528348499,0.0,10,Tree cover,79.5145342,0.0,1,3,1,1,0,industrial_area,2026-08-20 00:00:00+00:00,2026-08-21 00:00:00+00:00,5,2,1.034,1.93,1,0.28571428571429,5.0,6.0,10.392304845413,0.0,0.0,24.0,0.087778549957133,2,2,2,7,Industrial,Forest/Natural,312.58,320.79,92.0
SOURCE_0228,15.0239,78.01542,328.98201225679,0.78992118639087,1.4925262505133,0.0,50,Built-up,82.81611492,0.0,2,3,1,0,0,industrial_area,2026-08-21 00:00:00+00:00,2026-08-21 00:00:00+00:00,3,1,1.46,1.89,0,0.14285714285714,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,7,Industrial,Industrial,313.65,320.67,78.67
SOURCE_0229,15.226,76.76328,332.07634800387,3.6611725355792,9.5492023010936,0.0,10,Tree cover,86.32168071,0.0,1,2,1,1,0,industrial_area,2026-08-21 00:00:00+00:00,2026-08-21 00:00:00+00:00,1,1,1.85,1.85,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Forest/Natural,314.62,320.55,96.0
SOURCE_0230,15.65858,73.9884,319.67130220838,13.223695541581,0.90880996876674,0.0,30,Grassland,83.45095193,0.0,2,2,1,0,0,industrial_area,2026-08-21 00:00:00+00:00,2026-08-21 00:00:00+00:00,1,1,0.84,0.84,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Forest/Natural,312.1,317.52,94.0
SOURCE_0231,15.18605,76.63982,319.82734268722,2.1746213608451,4.7998190842947,0.0,50,Built-up,81.70044578,0.0,1,3,1,0,0,industrial_area,2026-08-21 00:00:00+00:00,2026-08-21 00:00:00+00:00,1,1,2.21,2.21,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Industrial,315.52,321.63,83.33
SOURCE_0232,15.17318,76.69025,322.19937137047,2.6991605764259,2.2149563241019,0.0,60,Bare / sparse vegetation,81.77837207,0.0,1,3,1,0,0,industrial_area,2026-08-21 00:00:00+00:00,2026-08-21 00:00:00+00:00,1,1,1.05,1.05,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Other,312.62,318.15,76.05
SOURCE_0233,15.17028,76.68485,321.55947643302,2.359768987033,1.5922911524181,0.0,60,Bare / sparse vegetation,81.37788414,0.0,1,3,1,0,0,industrial_area,2026-08-21 00:00:00+00:00,2026-08-21 00:00:00+00:00,1,1,0.55,0.55,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Other,311.38,316.65,75.55
SOURCE_0234,15.16905,76.6702,320.41789424325,1.4437775344758,1.0893826650964,0.0,50,Built-up,80.73776361,0.0,1,3,1,0,0,industrial_area,2026-08-21 00:00:00+00:00,2026-08-21 00:00:00+00:00,1,1,1.59,1.59,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Industrial,313.98,319.77,84.67
SOURCE_0235,15.072,76.86435,326.25148122847,15.69165532037,7.4521970700863,0.0,10,Tree cover,87.3488334,0.0,1,1,1,1,0,industrial_area,2026-08-21 00:00:00+00:00,2026-08-21 00:00:00+00:00,2,1,1.285,1.57,0,0.14285714285714,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,7,Industrial,Forest/Natural,313.21,319.71,94.0
SOURCE_0236,9.20352,78.30371,228.55157692848,3.3013129601678,16.648702451401,3.3013129601678,20,Shrubland,62.95072633,3.30131296,0,2,0,0,0,powerplant,2026-08-22 00:00:00+00:00,2026-08-22 00:00:00+00:00,1,1,1.62,1.62,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Forest/Natural,Forest/Natural,314.05,319.86,91.33
SOURCE_0237,9.2829,77.33524,129.40828943034,24.75518077207,14.49792403728,7.746002121585,30,Grassland,44.10184909,7.746002122,0,0,0,0,0,industrial_area,2026-08-22 00:00:00+00:00,2026-08-22 00:00:00+00:00,2,1,11.89,17.53,0,0.14285714285714,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,7,Forest/Natural,Forest/Natural,339.72,367.59,94.0
SOURCE_0238,9.29291,77.32247,127.59386925169,25.996856733686,15.01891736871,9.3875169546512,10,Tree cover,44.49929008,9.387516955,0,0,0,1,0,industrial_area,2026-08-22 00:00:00+00:00,2026-08-22 00:00:00+00:00,1,1,11.93,11.93,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Forest/Natural,Forest/Natural,339.82,350.79,95.33
SOURCE_0239,9.2991,77.3353,128.33295196527,24.43939003361,13.437214342716,8.2686550972017,10,Tree cover,43.61955286,8.268655097,0,0,0,1,0,industrial_area,2026-08-22 00:00:00+00:00,2026-08-22 00:00:00+00:00,1,1,5.79,5.79,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Forest/Natural,Forest/Natural,324.48,332.37,96.0
SOURCE_0240,10.95061,76.98169,128.36548621552,2.8170478439861,3.6834007863479,0.20706157210804,50,Built-up,33.7682491,0.207061572,1,3,1,0,0,industrial_area,2026-08-22 00:00:00+00:00,2026-08-22 00:00:00+00:00,1,1,2.18,2.18,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Industrial,315.45,321.54,84.0
SOURCE_0241,11.32219,78.36883,169.62284350175,17.404592893342,30.932778341148,17.404592893342,10,Tree cover,58.84120191,17.40459289,0,0,0,1,0,powerplant,2026-08-22 00:00:00+00:00,2026-08-22 00:00:00+00:00,1,1,10.39,10.39,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Forest/Natural,Forest/Natural,335.98,346.17,96.0
SOURCE_0242,11.77874,79.49855,113.18902943846,16.591471202144,8.6362460952968,8.2945890539881,30,Grassland,36.67783395,8.294589054,0,0,0,0,0,industrial_area,2026-08-22 00:00:00+00:00,2026-08-22 00:00:00+00:00,1,1,3.48,3.48,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Forest/Natural,Forest/Natural,318.7,325.44,94.67
SOURCE_0243,11.72647,78.68995,160.79004117331,36.884356942138,27.76657510803,15.645735347818,10,Tree cover,60.27167714,15.64573535,0,0,0,1,0,industrial_area,2026-08-22 00:00:00+00:00,2026-08-22 00:00:00+00:00,1,1,3.48,3.48,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Forest/Natural,Forest/Natural,318.7,325.44,96.0
SOURCE_0244,12.45388,79.08898,154.89692687531,19.093404838021,24.512332172721,19.093404838021,30,Grassland,54.39901718,19.09340484,0,0,0,0,0,powerplant,2026-08-22 00:00:00+00:00,2026-08-22 00:00:00+00:00,1,1,3.62,3.62,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Forest/Natural,Forest/Natural,319.05,325.86,94.67
SOURCE_0245,15.20262,77.16927,360.78588356972,3.3006703097632,33.193496093581,3.3006703097632,40,Cropland,100.1451801,3.30067031,0,2,0,0,1,powerplant,2026-08-22 00:00:00+00:00,2026-08-22 00:00:00+00:00,3,1,10.046666666667,11.1,0,0.14285714285714,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,7,Agricultural,Agricultural,335.12,348.3,88.67
SOURCE_0246,27.42161,70.90594,228.63210559781,34.492518497715,33.018381920885,25.34824912853,40,Cropland,80.37281379,25.34824913,0,0,0,0,1,industrial_area,2026-08-22 00:00:00+00:00,2026-08-22 00:00:00+00:00,1,1,4.14,4.14,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Agricultural,Agricultural,320.35,327.42,88.0
SOURCE_0247,27.43431,70.793,237.65794943864,25.324119425661,25.799897999127,27.914015979916,40,Cropland,79.17399571,25.32411943,0,0,0,0,1,powerplant,2026-08-22 00:00:00+00:00,2026-08-22 00:00:00+00:00,1,1,4.25,4.25,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Agricultural,Agricultural,320.62,327.75,88.67
SOURCE_0248,29.45857,76.8695,0.076664056453439,0.75638983866084,81.057440437894,0.076664056453439,50,Built-up,20.4917896,0.076664056,3,3,1,0,0,refinery,2026-08-22 00:00:00+00:00,2026-08-23 00:00:00+00:00,17,2,17.144117647059,52.02,1,0.28571428571429,17.0,1.5,5.8094750193111,0.0,0.0,24.0,0.14685419906294,2,2,2,7,Industrial,Industrial,352.86,471.06,76.67
SOURCE_0249,27.32765,95.27467,38.753667417347,14.617962129097,6.4779388405582,1.9102157922271,40,Cropland,15.43994604,1.910215792,0,1,0,0,1,industrial_area,2026-08-22 00:00:00+00:00,2026-08-23 00:00:00+00:00,2,2,1.855,3.06,1,0.28571428571429,2.0,24.0,0.0,24.0,24.0,24.0,0.0,2,2,2,7,Agricultural,Agricultural,314.64,324.18,87.33
SOURCE_0250,28.33879,77.21997,129.92456123284,12.557098115235,4.3518377542007,4.1569493919217,40,Cropland,37.74761162,4.156949392,0,2,0,0,1,industrial_area,2026-08-22 00:00:00+00:00,2026-08-22 00:00:00+00:00,1,1,0.61,0.61,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Agricultural,Agricultural,311.52,316.83,90.67
SOURCE_0251,26.25696,74.09583,186.80447958163,8.7125607408221,3.1682679681914,5.8507533247678,40,Cropland,51.1340154,3.168267968,0,1,0,0,1,mine,2026-08-21 00:00:00+00:00,2026-08-24 00:00:00+00:00,6,4,0.84333333333333,1.3,3,0.57142857142857,2.0,14.4,11.757550765359,24.0,0.0,24.0,0.078384951656654,4,4,4,7,Agricultural,Agricultural,312.11,318.9,89.33
SOURCE_0252,23.78159,86.345,203.40255571786,14.281355267883,0.28778747258882,2.7241798126092,60,Bare / sparse vegetation,55.17396957,0.287787473,1,2,1,0,0,mine,2026-08-22 00:00:00+00:00,2026-08-23 00:00:00+00:00,2,2,1.495,1.65,1,0.28571428571429,2.0,24.0,0.0,24.0,24.0,24.0,0.0,2,2,2,7,Industrial,Other,313.74,319.95,76.5
SOURCE_0253,23.79524,86.23467,200.26786669865,13.155174951788,0.0,4.0401000672421,60,Bare / sparse vegetation,54.36578543,0.0,1,2,1,0,0,mine,2026-08-22 00:00:00+00:00,2026-08-22 00:00:00+00:00,1,1,0.42,0.42,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Other,311.05,316.26,75.42
SOURCE_0254,23.78274,86.20814,201.5359217626,9.8472590140435,0.0,1.3521090860797,60,Bare / sparse vegetation,53.18382247,0.0,1,2,1,0,0,mine,2026-08-19 00:00:00+00:00,2026-08-23 00:00:00+00:00,11,5,3.7,9.99,4,0.71428571428571,2.75,9.6,11.757550765359,0.0,0.0,24.0,0.078384951656654,5,5,5,7,Industrial,Other,319.25,344.97,78.7
SOURCE_0255,23.75904,85.8523,205.15654085486,2.9318855124618,0.20923783346966,1.7942140180549,50,Built-up,52.52296955,0.209237833,1,3,1,0,0,mine,2026-08-20 00:00:00+00:00,2026-08-22 00:00:00+00:00,7,3,3.01,9.23,2,0.42857142857143,3.5,8.0,11.313708498985,0.0,0.0,24.0,0.081210303141612,3,3,3,7,Industrial,Industrial,317.52,342.69,71.33
SOURCE_0256,23.78721,85.55401,207.98860644219,23.149181699015,0.2959519020721,0.54981717500921,10,Tree cover,57.9958893,0.295951902,2,2,1,1,0,mine,2026-08-20 00:00:00+00:00,2026-08-22 00:00:00+00:00,3,3,3.0233333333333,5.91,2,0.42857142857143,1.5,24.0,0.0,24.0,24.0,24.0,1.0,3,3,3,7,Industrial,Forest/Natural,317.56,332.73,90.0
SOURCE_0257,23.6965,85.3699,224.68692151152,42.911270967318,0.021430273324268,3.2156988930486,30,Grassland,67.70883041,0.021430273,1,2,1,0,0,mine,2026-08-22 00:00:00+00:00,2026-08-22 00:00:00+00:00,1,1,1.61,1.61,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Forest/Natural,314.02,319.83,92.0
SOURCE_0258,23.74177,85.00876,236.38747763894,12.315866281638,0.26820413036578,7.4165003992741,60,Bare / sparse vegetation,64.09701211,0.26820413,1,1,1,0,0,mine,2026-08-22 00:00:00+00:00,2026-08-22 00:00:00+00:00,1,1,1.97,1.97,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Other,314.92,320.91,76.97
SOURCE_0259,23.72109,85.00806,238.62086000383,14.829265410711,0.0,4.9007007513471,60,Bare / sparse vegetation,64.58770654,0.0,1,2,1,0,0,mine,2026-08-22 00:00:00+00:00,2026-08-22 00:00:00+00:00,1,1,0.74,0.74,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Other,311.85,317.22,75.74
SOURCE_0260,22.87493,86.06339,247.64087519027,3.9539421489087,1.5310377371923,0.0,50,Built-up,63.28146377,0.0,1,3,1,0,0,industrial_area,2026-08-22 00:00:00+00:00,2026-08-22 00:00:00+00:00,2,1,1.09,1.19,0,0.14285714285714,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,7,Industrial,Industrial,312.73,318.57,82.67
SOURCE_0261,22.80076,86.0909,241.3519290382,0.21296274012593,4.5322395212108,0.0,60,Bare / sparse vegetation,61.52428282,0.0,2,3,1,0,0,industrial_area,2026-08-22 00:00:00+00:00,2026-08-22 00:00:00+00:00,2,1,1.635,2.11,0,0.14285714285714,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,7,Industrial,Other,314.09,321.33,76.64
SOURCE_0262,24.661,74.63132,19.115985491272,0.29503730810819,1.2847104956459,0.29503730810819,50,Built-up,5.247692651,0.295037308,2,3,1,0,0,powerplant,2026-08-22 00:00:00+00:00,2026-08-23 00:00:00+00:00,4,2,1.345,2.01,1,0.28571428571429,4.0,8.0,11.313708498985,0.0,0.0,24.0,0.081210303141612,2,2,2,7,Industrial,Industrial,313.36,321.03,77.33
SOURCE_0263,22.13482,85.38378,259.86533925369,0.0,0.60432517308692,0.0,60,Bare / sparse vegetation,65.11741611,0.0,3,3,1,0,0,powerplant,2026-08-22 00:00:00+00:00,2026-08-22 00:00:00+00:00,1,1,0.5,0.5,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Other,311.25,316.5,75.5
SOURCE_0264,22.3208,82.56306,510.13703952622,4.2226725912981,0.0,3.343323389507,60,Bare / sparse vegetation,129.4257589,0.0,1,3,1,0,0,mine,2026-08-22 00:00:00+00:00,2026-08-22 00:00:00+00:00,2,1,0.68,0.68,0,0.14285714285714,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,7,Industrial,Other,311.7,317.04,75.68
SOURCE_0265,22.01529,83.75329,377.64320809939,15.391996981422,1.0162658522866,14.794655237316,10,Tree cover,102.2115315,1.016265852,0,1,0,1,0,mine,2026-08-22 00:00:00+00:00,2026-08-22 00:00:00+00:00,1,1,1.78,1.78,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Forest/Natural,Forest/Natural,314.45,320.34,96.0
SOURCE_0266,21.92231,83.34942,410.3588797171,0.49347270983939,28.398329558817,0.0,60,Bare / sparse vegetation,109.8126705,0.0,2,2,1,0,0,industrial_area,2026-08-22 00:00:00+00:00,2026-08-22 00:00:00+00:00,1,1,1.9,1.9,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Other,314.75,320.7,76.9
SOURCE_0267,22.00384,82.66708,482.45397101413,0.82956331814975,2.7958477675513,0.0,60,Bare / sparse vegetation,121.5198455,0.0,2,3,1,0,0,industrial_area,2026-08-21 00:00:00+00:00,2026-08-22 00:00:00+00:00,3,2,1.46,2.28,1,0.28571428571429,3.0,12.0,12.0,12.0,0.0,24.0,0.076923076923077,2,2,2,7,Industrial,Other,313.65,321.84,76.46
SOURCE_0268,21.75515,83.8454,352.43230897663,6.5784447854017,0.0,0.50639920839163,60,Bare / sparse vegetation,89.87928824,0.0,2,2,1,0,0,mine,2026-08-22 00:00:00+00:00,2026-08-22 00:00:00+00:00,1,1,1.12,1.12,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Other,312.8,318.36,76.12
SOURCE_0269,21.00268,86.02658,107.12118572996,2.9644054862657,14.116065654075,0.0,10,Tree cover,31.05041422,0.0,1,2,1,1,0,industrial_area,2026-08-22 00:00:00+00:00,2026-08-22 00:00:00+00:00,1,1,1.06,1.06,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Forest/Natural,312.65,318.18,96.67
SOURCE_0270,20.96992,86.00403,105.45760438214,0.30950431125021,9.7801549296662,0.0,50,Built-up,28.88681591,0.0,2,2,1,0,0,industrial_area,2026-08-22 00:00:00+00:00,2026-08-22 00:00:00+00:00,3,1,1.3933333333333,1.79,0,0.14285714285714,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,7,Industrial,Industrial,313.48,320.37,78.67
SOURCE_0271,20.96893,86.00884,105.03891781317,0.83362651058269,10.179623219209,0.0,50,Built-up,29.01304189,0.0,2,2,1,0,0,industrial_area,2026-08-22 00:00:00+00:00,2026-08-22 00:00:00+00:00,2,1,1.195,1.48,0,0.14285714285714,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,7,Industrial,Industrial,312.99,319.44,81.33
SOURCE_0272,20.86482,84.9866,191.13913108904,2.8208441898242,9.1921197417375,0.0,50,Built-up,50.78802376,0.0,1,2,1,0,0,industrial_area,2026-08-22 00:00:00+00:00,2026-08-22 00:00:00+00:00,3,1,1.4533333333333,1.6,0,0.14285714285714,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,7,Industrial,Industrial,313.63,319.8,82.0
SOURCE_0273,21.11185,72.63547,159.03766718141,0.89059332402238,55.193245316592,0.0,50,Built-up,53.78037646,0.0,2,2,1,0,0,industrial_area,2026-08-22 00:00:00+00:00,2026-08-22 00:00:00+00:00,1,1,2.42,2.42,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Industrial,316.05,322.26,84.67
SOURCE_0274,21.10659,72.64334,159.3394279984,1.1447790134642,54.751572980192,0.0,50,Built-up,53.808945,0.0,1,2,1,0,0,industrial_area,2026-08-22 00:00:00+00:00,2026-08-25 00:00:00+00:00,35,4,4.1648571428571,10.55,3,0.57142857142857,11.666666666667,2.1176470588235,6.8072828901127,0.0,0.0,24.0,0.12808553424731,4,4,4,7,Industrial,Industrial,320.41,346.65,74.67
SOURCE_0275,16.07088,79.09984,314.93323056053,22.045198628003,49.056709265707,21.159522273344,10,Tree cover,101.7986652,21.15952227,0,0,0,1,0,industrial_area,2026-08-22 00:00:00+00:00,2026-08-22 00:00:00+00:00,1,1,2.05,2.05,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Forest/Natural,Forest/Natural,315.12,321.15,96.67
SOURCE_0276,11.81647,77.9164,238.4934818368,9.7280480041445,15.824156148782,0.0,60,Bare / sparse vegetation,66.0114215,0.0,1,1,1,0,0,industrial_area,2026-08-22 00:00:00+00:00,2026-08-22 00:00:00+00:00,2,1,1.045,1.24,0,0.14285714285714,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,7,Industrial,Other,312.61,318.72,76.05
SOURCE_0277,11.18339,79.09859,88.546294260748,0.42592664652527,2.0362995970468,0.0,50,Built-up,22.75213013,0.0,2,3,1,0,0,industrial_area,2026-08-22 00:00:00+00:00,2026-08-22 00:00:00+00:00,1,1,0.93,0.93,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Industrial,Industrial,312.32,317.79,84.0
SOURCE_0278,11.25874,77.70227,205.67295970994,10.254873778754,5.3744279523255,7.6112759768352,40,Cropland,57.22838435,5.374427952,0,0,0,0,1,mine,2026-08-22 00:00:00+00:00,2026-08-22 00:00:00+00:00,1,1,0.33,0.33,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Agricultural,Agricultural,310.82,315.99,88.0
SOURCE_0279,10.92976,77.06505,131.34964695143,6.8376593870949,3.8165218279995,1.8766512211734,30,Grassland,35.97011985,1.876651221,0,2,0,0,0,industrial_area,2026-08-22 00:00:00+00:00,2026-08-22 00:00:00+00:00,1,1,0.81,0.81,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Forest/Natural,Forest/Natural,312.02,317.43,94.67
SOURCE_0280,10.92371,77.06046,130.4949932122,6.6989046046373,3.6472400464433,2.6067116249394,60,Bare / sparse vegetation,35.86196237,2.606711625,0,2,0,0,0,industrial_area,2026-08-22 00:00:00+00:00,2026-08-22 00:00:00+00:00,1,1,0.32,0.32,0,0.14285714285714,1.0,,,,,,0.0,1,1,1,7,Other,Other,310.8,315.96,65.32
